date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,002296,7.68,7.9,7.94,7.62,197887,161487017.0,4.2,3.81,0.29,6.02
2020-01-03,002296,7.9,8.05,8.07,7.86,206570,171973267.0,2.66,1.9,0.15,6.28
2020-01-06,002296,7.9,8.08,8.2,7.9,219913,185578421.0,3.73,0.37,0.03,6.69
2020-01-07,002296,8.09,8.21,8.27,7.93,220929,187187086.0,4.21,1.61,0.13,6.72
2020-01-08,002296,8.11,7.93,8.18,7.85,227806,190402258.0,4.02,-3.41,-0.28,6.92
2020-01-09,002296,8.04,8.5,8.76,7.99,624560,556812304.0,9.71,7.19,0.57,18.99
2020-01-10,002296,8.56,8.67,9.12,8.5,593359,540343360.0,7.29,2.0,0.17,18.04
2020-01-13,002296,8.55,8.75,8.83,8.55,316715,286076432.0,3.23,0.92,0.08,9.63
2020-01-14,002296,8.77,8.53,8.78,8.48,279051,249218811.0,3.43,-2.51,-0.22,8.48
2020-01-15,002296,8.52,8.55,8.57,8.31,200716,176151987.0,3.05,0.23,0.02,6.1
2020-01-16,002296,8.55,8.32,8.55,8.31,187343,163507923.0,2.81,-2.69,-0.23,5.69
2020-01-17,002296,8.3,8.26,8.46,8.19,131181,113573171.0,3.25,-0.72,-0.06,3.99
2020-01-20,002296,8.22,8.41,8.41,8.17,152590,132511642.0,2.91,1.82,0.15,4.64
2020-01-21,002296,8.35,8.39,8.63,8.3,209495,184589126.0,3.92,-0.24,-0.02,6.37
2020-01-22,002296,8.32,8.68,8.7,8.19,261152,230836165.0,6.08,3.46,0.29,7.94
2020-01-23,002296,8.57,7.95,8.67,7.78,304896,263076744.0,10.25,-8.41,-0.73,9.27
2020-02-03,002296,7.12,7.12,7.12,7.12,15382,11490354.0,0.0,-10.44,-0.83,0.47
2020-02-04,002296,6.37,6.8,6.94,6.37,244866,173928361.0,8.01,-4.49,-0.32,7.44
2020-02-05,002296,6.82,6.92,7.09,6.82,203204,148268101.0,3.97,1.76,0.12,6.18
2020-02-06,002296,6.92,7.09,7.17,6.66,210820,155341271.0,7.37,2.46,0.17,6.41
2020-02-07,002296,7.01,7.31,7.42,6.96,221215,166721890.0,6.49,3.1,0.22,6.72
2020-02-10,002296,7.27,7.42,7.47,7.23,166737,128366642.0,3.28,1.5,0.11,5.07
2020-02-11,002296,7.44,7.3,7.45,7.22,126867,97244615.0,3.1,-1.62,-0.12,3.86
2020-02-12,002296,7.22,7.41,7.43,7.17,148740,114298976.0,3.56,1.51,0.11,4.52
2020-02-13,002296,7.39,7.28,7.49,7.26,136610,105254248.0,3.1,-1.75,-0.13,4.15
2020-02-14,002296,7.22,7.31,7.42,7.22,153663,117818031.0,2.75,0.41,0.03,4.67
2020-02-17,002296,7.37,7.63,7.66,7.37,183431,144803159.0,3.97,4.38,0.32,5.58
2020-02-18,002296,7.6,7.79,7.81,7.57,203960,164199613.0,3.15,2.1,0.16,6.2
2020-02-19,002296,7.72,7.82,8.02,7.61,266036,216756111.0,5.26,0.39,0.03,8.09
2020-02-20,002296,7.82,7.95,7.96,7.71,234912,192835863.0,3.2,1.66,0.13,7.14
2020-02-21,002296,7.91,8.13,8.24,7.87,273977,231364386.0,4.65,2.26,0.18,8.33
2020-02-24,002296,8.17,8.41,8.43,8.07,287305,248276025.0,4.43,3.44,0.28,8.73
2020-02-25,002296,8.13,8.32,8.37,7.78,320182,271397360.0,7.02,-1.07,-0.09,9.73
2020-02-26,002296,8.1,7.99,8.27,7.94,232270,196406294.0,3.97,-3.97,-0.33,7.06
2020-02-27,002296,8.07,7.95,8.12,7.77,167155,138910067.0,4.38,-0.5,-0.04,5.08
2020-02-28,002296,7.55,7.17,7.69,7.12,281677,217955020.0,7.17,-9.81,-0.78,8.56
2020-03-02,002296,7.24,7.66,7.69,7.24,199552,156382185.0,6.28,6.83,0.49,6.07
2020-03-03,002296,7.9,7.95,8.15,7.74,244732,203043094.0,5.35,3.79,0.29,7.44
2020-03-04,002296,7.95,8.15,8.15,7.87,221281,185566455.0,3.52,2.52,0.2,6.73
2020-03-05,002296,8.35,8.17,8.43,8.07,243362,208220232.0,4.42,0.25,0.02,7.4
2020-03-06,002296,8.09,8.23,8.39,8.0,217811,187524187.0,4.77,0.73,0.06,6.62
2020-03-09,002296,7.99,8.05,8.6,7.97,355079,307200800.0,7.65,-2.19,-0.18,10.79
2020-03-10,002296,7.91,8.73,8.85,7.75,520322,455933328.0,13.66,8.45,0.68,15.82
2020-03-11,002296,8.84,8.35,8.94,8.33,490144,440285344.0,6.99,-4.35,-0.38,14.9
2020-03-12,002296,8.16,8.84,8.84,8.13,474197,424358656.0,8.5,5.87,0.49,14.41
2020-03-13,002296,8.43,9.13,9.31,8.29,630210,577326096.0,11.54,3.28,0.29,19.16
2020-03-16,002296,9.21,8.3,9.45,8.18,511793,465581712.0,13.91,-9.09,-0.83,15.56
2020-03-17,002296,8.44,8.07,8.56,7.66,314840,264689037.0,10.84,-2.77,-0.23,9.57
2020-03-18,002296,8.17,7.62,8.31,7.6,312712,261753363.0,8.8,-5.58,-0.45,9.51
2020-03-19,002296,7.63,7.78,7.82,7.46,213760,171149823.0,4.72,2.1,0.16,6.5
2020-03-20,002296,7.81,7.73,7.88,7.57,180658,146121451.0,3.98,-0.64,-0.05,5.49
2020-03-23,002296,7.46,7.24,7.59,7.22,166713,129746501.0,4.79,-6.34,-0.49,5.07
2020-03-24,002296,7.45,7.41,7.5,7.01,143376,109859388.0,6.77,2.35,0.17,4.36
2020-03-25,002296,7.59,7.7,7.8,7.45,188004,149853867.0,4.72,3.91,0.29,5.72
2020-03-26,002296,7.57,7.45,7.67,7.43,120706,95210875.0,3.12,-3.25,-0.25,3.67
2020-03-27,002296,7.57,7.46,7.71,7.45,132151,104858632.0,3.49,0.13,0.01,4.02
2020-03-30,002296,7.3,7.19,7.31,7.07,121480,91434749.0,3.22,-3.62,-0.27,3.69
2020-03-31,002296,7.25,7.15,7.33,7.14,82464,62486323.0,2.64,-0.56,-0.04,2.51
2020-04-01,002296,7.11,7.03,7.27,7.0,90325,67725039.0,3.78,-1.68,-0.12,2.75
2020-04-02,002296,7.01,7.24,7.25,6.96,92692,69439495.0,4.13,2.99,0.21,2.82
2020-04-03,002296,7.18,7.09,7.3,7.04,85154,63924151.0,3.59,-2.07,-0.15,2.59
2020-04-07,002296,7.25,7.32,7.35,7.18,126559,96471263.0,2.4,3.24,0.23,3.85
2020-04-08,002296,7.4,7.51,7.61,7.4,162745,127769686.0,2.87,2.6,0.19,4.95
2020-04-09,002296,7.54,7.59,7.66,7.48,165990,131632773.0,2.4,1.07,0.08,5.05
