date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,300253,11.51,11.54,11.64,11.42,208811,316842288.0,1.93,1.14,0.13,1.58
2020-01-03,300253,11.58,11.56,11.64,11.45,185677,281394416.0,1.65,0.17,0.02,1.41
2020-01-06,300253,11.48,11.77,11.87,11.48,274102,422029088.0,3.37,1.82,0.21,2.08
2020-01-07,300253,11.81,11.87,11.93,11.66,206786,320339280.0,2.29,0.85,0.1,1.57
2020-01-08,300253,11.81,11.59,11.89,11.58,198341,304919920.0,2.61,-2.36,-0.28,1.5
2020-01-09,300253,11.66,11.95,12.01,11.66,248543,387816352.0,3.02,3.11,0.36,1.88
2020-01-10,300253,11.88,11.95,12.16,11.85,223948,352677520.0,2.59,0.0,0.0,1.7
2020-01-13,300253,11.91,12.1,12.1,11.76,210490,330235472.0,2.85,1.26,0.15,1.59
2020-01-14,300253,12.08,11.88,12.16,11.88,166939,262637531.0,2.31,-1.82,-0.22,1.26
2020-01-15,300253,11.91,12.24,12.28,11.85,317224,503867920.0,3.62,3.03,0.36,2.4
2020-01-16,300253,12.17,12.18,12.38,12.11,179031,287438032.0,2.21,-0.49,-0.06,1.36
2020-01-17,300253,12.26,12.47,12.71,12.18,274223,449052416.0,4.35,2.38,0.29,2.08
2020-01-20,300253,12.43,12.52,12.52,12.25,220272,357525184.0,2.17,0.4,0.05,1.67
2020-01-21,300253,12.47,12.36,12.63,12.29,220434,358531968.0,2.72,-1.28,-0.16,1.67
2020-01-22,300253,12.31,12.57,12.71,12.18,262879,429752592.0,4.29,1.7,0.21,1.99
2020-01-23,300253,12.44,12.14,12.76,11.91,350931,566182784.0,6.76,-3.42,-0.43,2.66
2020-02-03,300253,10.94,11.61,12.49,10.94,563703,879574896.0,12.77,-4.37,-0.53,4.27
2020-02-04,300253,12.12,12.64,12.71,11.97,589467,961389648.0,6.37,8.87,1.03,4.47
2020-02-05,300253,12.83,13.23,13.66,12.78,849617,1466941424.0,6.96,4.67,0.59,6.44
2020-02-06,300253,13.74,14.03,14.41,13.23,930534,1685447760.0,8.92,6.05,0.8,7.05
2020-02-07,300253,13.74,13.91,14.48,13.65,683736,1254287024.0,5.92,-0.86,-0.12,5.18
2020-02-10,300253,14.7,14.37,15.22,14.27,866502,1676284784.0,6.83,3.31,0.46,6.57
2020-02-11,300253,14.51,14.54,15.01,14.33,572943,1096216448.0,4.73,1.18,0.17,4.34
2020-02-12,300253,14.51,16.01,16.01,14.51,767829,1588069808.0,10.32,10.11,1.47,5.82
2020-02-13,300253,16.81,16.89,17.63,16.51,1357644,3055635536.0,7.0,5.5,0.88,10.29
2020-02-14,300253,17.04,16.22,17.39,16.04,916487,1996635136.0,7.99,-3.97,-0.67,6.94
2020-02-17,300253,16.51,16.81,17.16,16.45,861354,1893241520.0,4.38,3.64,0.59,6.53
2020-02-18,300253,16.89,17.49,17.66,16.88,627223,1420783120.0,4.64,4.05,0.68,4.75
2020-02-19,300253,17.51,16.98,17.58,16.9,455692,1025803296.0,3.89,-2.92,-0.51,3.45
2020-02-20,300253,17.12,17.5,17.72,16.64,639157,1437193840.0,6.36,3.06,0.52,4.84
2020-02-21,300253,17.5,17.9,18.78,17.44,531988,1263553024.0,7.66,2.29,0.4,4.03
2020-02-24,300253,18.32,18.89,19.08,18.14,590313,1438885952.0,5.25,5.53,0.99,4.47
2020-02-25,300253,18.66,18.94,19.43,17.84,656742,1609841168.0,8.42,0.26,0.05,4.98
2020-02-26,300253,18.51,18.27,19.28,18.04,640535,1550385872.0,6.55,-3.54,-0.67,4.85
2020-02-27,300253,18.25,20.11,20.11,18.25,651218,1653504784.0,10.18,10.07,1.84,4.93
2020-02-28,300253,19.8,19.68,21.64,18.64,1030378,2717932592.0,14.92,-2.14,-0.43,7.81
2020-03-02,300253,19.91,21.41,21.43,19.69,648800,1747842384.0,8.84,8.79,1.73,4.92
2020-03-03,300253,22.2,22.85,23.57,21.49,941006,2807000608.0,9.72,6.73,1.44,7.13
2020-03-04,300253,22.43,20.91,22.66,20.56,1013414,2840094016.0,9.19,-8.49,-1.94,7.68
2020-03-05,300253,21.16,19.7,21.18,18.98,1007273,2617220752.0,10.52,-5.79,-1.21,7.63
2020-03-06,300253,19.89,19.39,20.22,19.17,589249,1513019680.0,5.33,-1.57,-0.31,4.46
2020-03-09,300253,18.99,17.79,18.99,17.76,641950,1545191792.0,6.34,-8.25,-1.6,4.86
2020-03-10,300253,18.04,18.79,19.0,17.68,643140,1539669632.0,7.42,5.62,1.0,4.87
2020-03-11,300253,18.57,17.74,18.74,17.73,478206,1137508560.0,5.38,-5.59,-1.05,3.62
2020-03-12,300253,17.51,17.37,17.94,17.04,563779,1282865008.0,5.07,-2.09,-0.37,4.27
2020-03-13,300253,16.42,17.45,17.85,16.17,590664,1315707568.0,9.67,0.46,0.08,4.48
2020-03-16,300253,17.54,16.06,17.78,16.06,515655,1139037936.0,9.86,-7.97,-1.39,3.91
2020-03-17,300253,16.81,17.68,17.68,16.53,840809,1899744928.0,7.16,10.09,1.62,6.37
2020-03-18,300253,18.18,16.41,18.18,16.41,850081,1927618560.0,10.01,-7.18,-1.27,6.44
2020-03-19,300253,16.44,16.89,17.09,16.17,546280,1196219856.0,5.61,2.93,0.48,4.14
2020-03-20,300253,17.08,17.53,17.67,16.91,548292,1242839872.0,4.5,3.79,0.64,4.15
2020-03-23,300253,16.93,17.08,17.98,16.91,460451,1045954688.0,6.1,-2.57,-0.45,3.49
2020-03-24,300253,17.66,17.68,17.84,16.99,441606,1010867296.0,4.98,3.51,0.6,3.35
2020-03-25,300253,18.06,18.43,18.92,18.05,491449,1184789168.0,4.92,4.24,0.75,3.72
2020-03-26,300253,18.18,18.74,18.87,17.99,389112,945228592.0,4.77,1.68,0.31,2.95
2020-03-27,300253,18.99,17.13,19.06,16.87,696150,1603184832.0,11.69,-8.59,-1.61,5.27
2020-03-30,300253,16.58,16.18,16.7,15.8,431985,915865376.0,5.25,-5.55,-0.95,3.27
2020-03-31,300253,16.38,16.02,16.47,15.93,257273,545080864.0,3.34,-0.99,-0.16,1.95
2020-04-01,300253,16.1,16.21,16.59,15.88,225885,481633072.0,4.43,1.19,0.19,1.71
2020-04-02,300253,16.16,16.94,16.97,16.08,253626,550599328.0,5.49,4.5,0.73,1.92
2020-04-03,300253,16.91,17.34,17.72,16.88,320738,729408384.0,4.96,2.36,0.4,2.43
2020-04-07,300253,17.78,18.32,18.62,17.78,399758,955334176.0,4.84,5.65,0.98,3.02
2020-04-08,300253,18.18,17.79,18.26,17.67,306983,716719312.0,3.22,-2.89,-0.53,2.32
2020-04-09,300253,18.04,18.64,18.83,17.71,404993,975032112.0,6.3,4.78,0.85,3.06
2020-04-10,300253,18.58,17.91,18.89,17.67,288373,689708496.0,6.55,-3.92,-0.73,2.18
2020-04-13,300253,18.04,17.33,18.04,17.2,229680,525176768.0,4.69,-3.24,-0.58,1.74
2020-04-14,300253,17.58,18.48,18.48,17.42,361505,855929488.0,6.12,6.64,1.15,2.73
2020-04-15,300253,18.57,18.43,18.93,18.31,294819,716834656.0,3.35,-0.27,-0.05,2.23
2020-04-16,300253,18.4,19.44,19.95,18.35,486425,1223854384.0,8.68,5.48,1.01,3.68
2020-04-17,300253,19.47,19.39,20.01,19.15,377597,963653168.0,4.42,-0.26,-0.05,2.86
2020-04-20,300253,19.43,19.98,20.4,19.43,323422,846166960.0,5.0,3.04,0.59,2.45
2020-04-21,300253,19.66,19.82,20.2,19.36,259112,668506112.0,4.2,-0.8,-0.16,1.96
2020-04-22,300253,19.43,19.71,19.81,19.08,314200,799121120.0,3.68,-0.55,-0.11,2.38
2020-04-23,300253,19.89,19.41,20.26,19.31,215805,555809120.0,4.82,-1.52,-0.3,1.63
2020-04-24,300253,19.12,18.71,19.51,18.64,228358,565411488.0,4.48,-3.61,-0.7,1.73
2020-04-27,300253,18.75,18.89,19.11,18.49,204517,503378672.0,3.31,0.96,0.18,1.55
2020-04-28,300253,18.75,19.19,19.39,18.16,288286,713631568.0,6.51,1.59,0.3,2.17
2020-04-29,300253,19.13,18.54,19.25,18.41,185225,454429456.0,4.38,-3.39,-0.65,1.39
2020-04-30,300253,18.64,19.45,19.66,18.63,242094,611187184.0,5.56,4.91,0.91,1.82
2020-05-06,300253,19.39,20.11,20.14,19.32,289118,750581392.0,4.22,3.39,0.66,2.18
2020-05-07,300253,20.04,19.72,20.13,19.58,211962,547090752.0,2.73,-1.94,-0.39,1.6
2020-05-08,300253,19.71,19.79,20.2,19.43,270713,699383488.0,3.9,0.35,0.07,2.04
2020-05-11,300253,19.92,19.24,19.94,19.04,238646,605581392.0,4.55,-2.78,-0.55,1.8
2020-05-12,300253,19.28,19.58,19.62,19.1,183614,466329168.0,2.7,1.77,0.34,1.38
2020-05-13,300253,19.51,20.4,20.62,19.43,358544,951526288.0,6.08,4.19,0.82,2.7
2020-05-14,300253,20.38,19.4,20.38,19.38,346571,889976608.0,4.9,-4.9,-1.0,2.61
2020-05-15,300253,19.25,19.14,19.51,18.91,231123,579757520.0,3.09,-1.34,-0.26,1.74
2020-05-18,300253,19.16,19.01,19.38,18.81,178034,444991392.0,2.98,-0.68,-0.13,1.34
2020-05-19,300253,19.24,19.14,19.48,19.01,189979,476938784.0,2.47,0.68,0.13,1.43
2020-05-20,300253,19.14,18.64,19.62,18.48,280528,697368000.0,5.96,-2.61,-0.5,2.11
2020-05-21,300253,18.74,18.03,18.9,17.85,238839,573205872.0,5.63,-3.27,-0.61,1.8
2020-05-22,300253,17.88,17.58,18.3,17.46,186907,435368992.0,4.66,-2.5,-0.45,1.41
2020-05-25,300253,17.67,17.35,17.72,17.18,150441,342739408.0,3.07,-1.31,-0.23,1.13
2020-05-26,300253,17.55,18.18,18.28,17.51,181329,426783792.0,4.44,4.78,0.83,1.37
2020-05-27,300253,18.18,17.44,18.34,17.3,240393,556775952.0,5.72,-4.07,-0.74,1.81
