date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2021-10-25,301087,57.87,62.5,65.76,56.32,177207,1565246032.0,14.37,-4.83,-3.17,47.96
2021-10-26,301087,61.22,64.78,67.14,59.75,137649,1264458704.0,11.82,3.65,2.28,37.25
2021-10-27,301087,62.76,61.77,63.37,59.04,86228,748014992.0,6.68,-4.65,-3.01,23.34
2021-10-28,301087,60.91,57.9,61.28,57.2,52697,443740752.0,6.61,-6.27,-3.87,14.26
2021-10-29,301087,57.24,57.49,60.14,57.24,40744,342976240.0,5.01,-0.71,-0.41,11.03
2021-11-01,301087,58.0,56.79,59.45,53.2,56773,452969040.0,10.87,-1.22,-0.7,15.37
2021-11-02,301087,55.72,53.36,56.74,53.2,42838,337753312.0,6.23,-6.04,-3.43,11.59
2021-11-03,301087,54.71,55.24,56.63,54.07,37954,303412960.0,4.8,3.52,1.88,10.27
2021-11-04,301087,54.77,57.9,59.87,54.2,52009,425348400.0,10.26,4.82,2.66,14.08
2021-11-05,301087,57.45,60.24,61.37,57.23,50985,436826656.0,7.15,4.04,2.34,13.8
2021-11-08,301087,61.67,57.85,61.67,56.91,34359,286289312.0,7.9,-3.97,-2.39,9.3
2021-11-09,301087,57.83,56.82,59.84,56.27,31740,261806331.0,6.17,-1.78,-1.03,8.59
2021-11-10,301087,57.1,57.32,57.6,54.7,35478,287257520.0,5.1,0.88,0.5,9.6
2021-11-11,301087,57.14,57.98,58.72,56.22,32707,270425744.0,4.36,1.15,0.66,8.85
2021-11-12,301087,58.05,61.68,61.99,57.13,55750,475595408.0,8.38,6.38,3.7,15.09
2021-11-15,301087,62.31,61.57,63.91,60.07,34826,307401280.0,6.23,-0.18,-0.11,9.43
2021-11-16,301087,62.57,64.66,66.6,61.37,66901,610902480.0,8.49,5.02,3.09,18.11
2021-11-17,301087,63.37,64.93,65.99,61.9,32027,293331424.0,6.33,0.42,0.27,8.67
2021-11-18,301087,64.3,63.03,66.88,61.76,27407,248837246.0,7.89,-2.93,-1.9,7.42
2021-11-19,301087,62.53,65.66,65.98,61.84,29183,267754091.0,6.57,4.17,2.63,7.9
2021-11-22,301087,64.77,61.59,65.52,61.46,31723,282264512.0,6.18,-6.2,-4.07,8.59
2021-11-23,301087,61.57,60.97,61.67,59.96,18357,159339562.0,2.78,-1.01,-0.62,4.97
2021-11-24,301087,60.97,62.14,62.62,60.53,18680,163920759.0,3.43,1.92,1.17,5.06
2021-11-25,301087,62.6,62.97,64.22,62.22,26507,238615343.0,3.22,1.34,0.83,7.17
2021-11-26,301087,62.39,62.37,64.07,61.5,22489,201065555.0,4.08,-0.95,-0.6,6.09
2021-11-29,301087,64.07,61.7,64.66,60.3,28876,253554181.0,6.99,-1.07,-0.67,7.82
2021-11-30,301087,60.95,60.97,61.91,60.1,22817,198089609.0,2.93,-1.18,-0.73,6.18
2021-12-01,301087,60.51,58.6,60.51,58.53,21852,185466786.0,3.25,-3.89,-2.37,5.91
2021-12-02,301087,58.28,57.17,59.13,57.04,16227,134538120.0,3.57,-2.44,-1.43,4.39
2021-12-03,301087,57.2,57.24,57.47,57.0,9071,74477046.0,0.82,0.12,0.07,2.45
2021-12-06,301087,57.53,58.4,59.05,57.22,19970,166486613.0,3.2,2.03,1.16,5.4
2021-12-07,301087,58.44,56.59,59.17,56.52,12419,102711437.0,4.54,-3.1,-1.81,3.36
2021-12-08,301087,56.4,57.09,57.56,56.18,6494,53110226.0,2.44,0.88,0.5,1.76
2021-12-09,301087,57.0,57.45,58.63,56.82,10028,83049675.0,3.17,0.63,0.36,2.71
2021-12-10,301087,57.4,57.54,58.19,57.19,5640,46640914.0,1.74,0.16,0.09,1.53
2021-12-13,301087,57.42,57.48,58.2,56.76,7508,61740209.0,2.5,-0.1,-0.06,2.03
2021-12-14,301087,57.59,58.26,59.07,57.05,10261,85829151.0,3.51,1.36,0.78,2.78
2021-12-15,301087,58.22,57.15,58.22,57.05,10444,86157097.0,2.01,-1.91,-1.11,2.83
2021-12-16,301087,57.13,56.51,57.5,56.47,13267,108062558.0,1.8,-1.12,-0.64,3.59
2021-12-17,301087,56.41,55.24,56.57,55.07,13970,111848469.0,2.65,-2.25,-1.27,3.78
2021-12-20,301087,55.24,55.25,56.02,54.81,12429,99422730.0,2.19,0.02,0.01,3.36
2021-12-21,301087,55.32,54.98,55.72,54.93,10199,80965367.0,1.43,-0.49,-0.27,2.76
2021-12-22,301087,54.99,54.07,55.13,53.99,13835,108534679.0,2.07,-1.66,-0.91,3.74
2021-12-23,301087,54.14,53.9,54.64,53.68,8466,66042355.0,1.78,-0.31,-0.17,2.29
