date,股票代码,open,close,high,low,volume,money,振幅,涨跌幅,涨跌额,turnover
2020-01-02,300102,4.73,4.85,4.86,4.7,94743,46086620.0,3.41,3.41,0.16,1.34
2020-01-03,300102,4.85,4.87,5.01,4.84,114901,57167642.0,3.51,0.41,0.02,1.62
2020-01-06,300102,4.8,4.92,4.97,4.75,128892,63918380.0,4.52,1.03,0.05,1.82
2020-01-07,300102,4.93,4.96,5.05,4.9,121907,61003123.0,3.05,0.81,0.04,1.72
2020-01-08,300102,4.9,5.0,5.17,4.89,188975,96098256.0,5.65,0.81,0.04,2.67
2020-01-09,300102,5.02,4.95,5.06,4.92,138055,69468700.0,2.8,-1.0,-0.05,1.95
2020-01-10,300102,4.95,4.9,5.0,4.86,84779,42242308.0,2.83,-1.01,-0.05,1.2
2020-01-13,300102,4.87,4.95,4.95,4.78,90404,44789047.0,3.47,1.02,0.05,1.28
2020-01-14,300102,4.97,4.82,4.97,4.82,87011,43043562.0,3.03,-2.63,-0.13,1.23
2020-01-15,300102,4.84,4.84,4.88,4.75,64598,31450706.0,2.7,0.41,0.02,0.91
2020-01-16,300102,4.86,4.76,4.88,4.76,52994,25818082.0,2.48,-1.65,-0.08,0.75
2020-01-17,300102,4.76,4.67,4.78,4.65,68174,32527511.0,2.73,-1.89,-0.09,0.96
2020-01-20,300102,4.7,4.78,4.81,4.57,77205,36748668.0,5.14,2.36,0.11,1.09
2020-01-21,300102,4.76,4.71,4.81,4.7,46389,22315920.0,2.3,-1.46,-0.07,0.66
2020-01-22,300102,4.69,4.79,4.8,4.59,70751,33669940.0,4.46,1.7,0.08,1.0
2020-01-23,300102,4.73,4.48,4.76,4.41,93032,43242234.0,7.31,-6.47,-0.31,1.31
2020-02-03,300102,4.03,4.03,4.03,4.03,16905,6914145.0,0.0,-10.04,-0.45,0.24
2020-02-04,300102,3.63,3.83,3.86,3.63,142823,54967568.0,5.71,-4.96,-0.2,2.02
2020-02-05,300102,3.87,4.0,4.07,3.83,111284,45048074.0,6.27,4.44,0.17,1.57
2020-02-06,300102,4.03,4.02,4.07,3.99,82182,33583697.0,2.0,0.5,0.02,1.16
2020-02-07,300102,4.02,4.03,4.05,3.94,92908,37668012.0,2.74,0.25,0.01,1.31
2020-02-10,300102,3.98,4.08,4.11,3.98,101553,41613127.0,3.23,1.24,0.05,1.44
2020-02-11,300102,4.09,4.06,4.13,4.02,74678,30804340.0,2.7,-0.49,-0.02,1.06
2020-02-12,300102,4.08,4.26,4.41,4.05,172852,74105221.0,8.87,4.93,0.2,2.44
2020-02-13,300102,4.3,4.47,4.61,4.07,261757,116581783.0,12.68,4.93,0.21,3.7
