amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
42194698.0,9.76,2024-01-08,10.03,9.7,10.03,39626,3.29,1.09,-2.59,-0.26,26
43200611.0,9.92,2024-01-09,9.95,9.71,9.74,40538,2.46,1.12,1.64,0.16,26
35922815.0,9.91,2024-01-10,10.0,9.73,9.91,33654,2.72,0.93,-0.1,-0.01,26
42934028.0,10.08,2024-01-11,10.14,9.86,9.89,39699,2.83,1.09,1.72,0.17,26
32733250.1,9.98,2024-01-12,10.2,9.96,10.03,30133,2.38,0.83,-0.99,-0.1,26
31269828.89,9.98,2024-01-15,10.05,9.86,9.98,29041,1.9,0.8,0.0,0.0,26
32083189.06,9.88,2024-01-16,10.03,9.71,10.01,30084,3.21,0.83,-1.0,-0.1,26
35267482.0,9.67,2024-01-17,9.93,9.63,9.86,33247,3.04,0.92,-2.13,-0.21,26
53360913.9,9.43,2024-01-18,9.62,9.15,9.62,52617,4.86,1.45,-2.48,-0.24,26
167302497.16,9.71,2024-01-19,10.45,9.36,9.4,155377,11.56,4.29,2.97,0.28,26
155595917.68,9.01,2024-01-22,9.91,8.98,9.71,151656,9.58,4.18,-7.21,-0.7,26
90150921.45,9.0,2024-01-23,9.15,8.68,9.0,93045,5.22,2.57,-0.11,-0.01,26
70865885.0,9.33,2024-01-24,9.34,8.87,9.02,71414,5.22,1.97,3.67,0.33,26
99453236.72,9.9,2024-01-25,10.1,9.34,9.38,93773,8.15,2.59,6.11,0.57,26
66728308.0,9.75,2024-01-26,10.01,9.72,9.94,62707,2.93,1.73,-1.52,-0.15,26
79156116.0,9.56,2024-01-29,10.09,9.55,9.75,74508,5.54,2.06,-1.95,-0.19,26
55225399.63,9.28,2024-01-30,9.68,9.2,9.58,53754,5.02,1.48,-2.93,-0.28,26
77056672.84,8.71,2024-01-31,9.27,8.66,9.24,79199,6.57,2.18,-6.14,-0.57,26
65269844.44,8.38,2024-02-01,8.68,8.27,8.68,70539,4.71,1.95,-3.79,-0.33,26
64515762.0,8.06,2024-02-02,8.58,7.7,8.47,71685,10.5,1.98,-3.82,-0.32,26
87246282.59,7.37,2024-02-05,7.96,7.18,7.95,105932,9.68,2.92,-8.56,-0.69,26
78506738.5,7.74,2024-02-06,7.93,7.0,7.2,95467,12.62,2.63,5.02,0.37,26
89408554.04,7.5,2024-02-07,7.9,7.31,7.65,106546,7.62,2.94,-3.1,-0.24,26
99441102.26,8.19,2024-02-08,8.23,7.39,7.51,115480,11.2,3.19,9.2,0.69,26
89363886.57,8.47,2024-02-19,8.72,8.29,8.3,96466,5.25,2.66,3.42,0.28,26
35284776.05,8.43,2024-02-20,8.45,8.25,8.45,38528,2.36,1.06,-0.47,-0.04,26
49943980.0,8.47,2024-02-21,8.77,8.3,8.37,53407,5.58,1.47,0.47,0.04,26
39432585.0,8.67,2024-02-22,8.68,8.4,8.4,42143,3.31,1.16,2.36,0.2,26
42091536.0,8.76,2024-02-23,8.76,8.55,8.67,44456,2.42,1.23,1.04,0.09,26
47167661.0,8.79,2024-02-26,8.97,8.69,8.75,48931,3.2,1.35,0.34,0.03,26
42375745.74,9.02,2024-02-27,9.02,8.72,8.77,43767,3.41,1.21,2.62,0.23,26
85166867.87,8.52,2024-02-28,9.15,8.49,9.01,88255,7.32,2.43,-5.54,-0.5,26
54836430.08,8.82,2024-02-29,8.82,8.4,8.44,58039,4.93,1.6,3.52,0.3,26
41050032.64,8.85,2024-03-01,8.92,8.73,8.82,42674,2.15,1.18,0.34,0.03,26
38707889.72,8.88,2024-03-04,8.88,8.68,8.81,40378,2.26,1.11,0.34,0.03,26
29360873.0,8.75,2024-03-05,8.88,8.71,8.78,30595,1.91,0.84,-1.46,-0.13,26
33504505.0,8.84,2024-03-06,8.94,8.69,8.76,34821,2.86,0.96,1.03,0.09,26
42789129.0,8.86,2024-03-07,9.06,8.82,8.86,44034,2.71,1.21,0.23,0.02,26
28916982.0,8.93,2024-03-08,9.02,8.82,8.97,29785,2.26,0.82,0.79,0.07,26
35802616.3,9.0,2024-03-11,9.04,8.85,8.89,36762,2.13,1.01,0.78,0.07,26
40452138.4,9.18,2024-03-12,9.18,8.94,9.02,41061,2.67,1.13,2.0,0.18,26
58284901.0,9.19,2024-03-13,9.27,8.98,9.17,58781,3.16,1.62,0.11,0.01,26
106690344.4,9.37,2024-03-14,9.58,9.27,9.41,104379,3.37,2.88,1.96,0.18,26
71522577.13,9.43,2024-03-15,9.66,9.3,9.37,70126,3.84,1.93,0.64,0.06,26
71000112.68,9.57,2024-03-18,9.6,9.39,9.45,68990,2.23,1.9,1.48,0.14,26
86582798.48,9.75,2024-03-19,9.87,9.53,9.58,82142,3.55,2.27,1.88,0.18,26
83987615.18,10.0,2024-03-20,10.18,9.71,9.75,78223,4.82,2.16,2.56,0.25,26
81835398.94,10.07,2024-03-21,10.18,9.79,9.98,76048,3.9,2.1,0.7,0.07,26
80907535.3,10.06,2024-03-22,10.28,9.88,10.09,74506,3.97,2.06,-0.1,-0.01,26
80996758.7,9.66,2024-03-25,10.05,9.66,10.0,76022,3.88,2.1,-3.98,-0.4,26
53807745.04,9.8,2024-03-26,9.86,9.61,9.7,51061,2.59,1.41,1.45,0.14,26
43066195.0,9.55,2024-03-27,9.85,9.53,9.83,41013,3.27,1.13,-2.55,-0.25,26
49593909.34,9.66,2024-03-28,9.82,9.52,9.55,47224,3.14,1.3,1.15,0.11,26
48579457.0,9.83,2024-03-29,9.89,9.66,9.67,45916,2.38,1.27,1.76,0.17,26
57359359.3,10.07,2024-04-01,10.09,9.83,9.83,53319,2.64,1.47,2.44,0.24,26
59724241.96,10.09,2024-04-02,10.28,9.99,9.99,54476,2.88,1.5,0.2,0.02,26
40980238.0,10.15,2024-04-03,10.24,10.03,10.08,37445,2.08,1.03,0.59,0.06,26
51912866.04,9.91,2024-04-08,10.17,9.91,10.06,47873,2.56,1.32,-2.36,-0.24,26
34819058.0,10.07,2024-04-09,10.13,9.85,9.88,32238,2.83,0.89,1.61,0.16,26
44509462.0,9.96,2024-04-10,10.24,9.85,10.11,41057,3.87,1.13,-1.09,-0.11,26
41458868.0,9.96,2024-04-11,10.04,9.84,9.87,38520,2.01,1.06,0.0,0.0,26
46192877.91,10.04,2024-04-12,10.15,9.92,9.95,42548,2.31,1.17,0.8,0.08,26
75892272.47,9.83,2024-04-15,9.98,9.55,9.95,71815,4.28,1.98,-2.09,-0.21,26
81102830.32,9.23,2024-04-16,9.78,9.16,9.78,79887,6.31,2.2,-6.1,-0.6,26
69358377.09,9.86,2024-04-17,9.88,9.24,9.32,66298,6.93,1.83,6.83,0.63,26
55966648.2,9.89,2024-04-18,10.07,9.8,9.81,51978,2.74,1.43,0.3,0.03,26
34452279.89,9.91,2024-04-19,10.02,9.83,9.9,32153,1.92,0.89,0.2,0.02,26
45606755.33,9.97,2024-04-22,10.09,9.82,9.99,42341,2.72,1.17,0.61,0.06,26
44929656.28,10.08,2024-04-23,10.14,9.89,9.9,41470,2.51,1.14,1.1,0.11,26
42034747.0,10.07,2024-04-24,10.09,9.91,10.03,38841,1.79,1.07,-0.1,-0.01,26
118919757.75,9.4,2024-04-25,9.59,9.29,9.59,116720,2.98,3.22,-6.65,-0.67,26
77812407.18,9.48,2024-04-26,9.52,9.3,9.42,76109,2.34,2.1,0.85,0.08,26
50409107.0,9.59,2024-04-29,9.65,9.42,9.44,48675,2.43,1.34,1.16,0.11,26
45230617.0,9.45,2024-04-30,9.67,9.41,9.59,43954,2.71,1.21,-1.46,-0.14,26
49597678.14,9.56,2024-05-06,9.6,9.47,9.51,48008,1.38,1.32,1.16,0.11,26
37568782.77,9.55,2024-05-07,9.57,9.43,9.56,36458,1.46,1.01,-0.1,-0.01,26
51941147.0,9.32,2024-05-08,9.58,9.3,9.56,50900,2.93,1.4,-2.41,-0.23,26
43365778.8,9.47,2024-05-09,9.51,9.31,9.33,42407,2.15,1.17,1.61,0.15,26
43151524.66,9.39,2024-05-10,9.53,9.34,9.53,42324,2.01,1.17,-0.84,-0.08,26
38694557.95,9.28,2024-05-13,9.37,9.16,9.35,38471,2.24,1.06,-1.17,-0.11,26
37544012.04,9.44,2024-05-14,9.47,9.26,9.27,36854,2.26,1.02,1.72,0.16,26
29549945.42,9.4,2024-05-15,9.49,9.32,9.43,28979,1.8,0.8,-0.42,-0.04,26
39384095.54,9.38,2024-05-16,9.45,9.33,9.4,38669,1.28,1.07,-0.21,-0.02,26
45598586.22,9.4,2024-05-17,9.42,9.25,9.37,45034,1.81,1.24,0.21,0.02,26
39394885.0,9.42,2024-05-20,9.44,9.35,9.37,38627,0.96,1.06,0.21,0.02,26
40298422.64,9.3,2024-05-21,9.42,9.25,9.42,39869,1.8,1.1,-1.27,-0.12,26
24909727.0,9.33,2024-05-22,9.34,9.27,9.32,24641,0.75,0.68,0.32,0.03,26
38108520.06,9.15,2024-05-23,9.32,9.11,9.32,38084,2.25,1.05,-1.93,-0.18,26
23043687.0,9.01,2024-05-24,9.2,9.01,9.15,23262,2.08,0.64,-1.53,-0.14,26
25631692.0,9.1,2024-05-27,9.13,8.9,9.08,26148,2.55,0.72,1.0,0.09,26
33053906.0,8.96,2024-05-28,9.12,8.9,9.11,33751,2.42,0.93,-1.54,-0.14,26
29106281.0,8.99,2024-05-29,9.03,8.87,8.96,29833,1.79,0.82,0.33,0.03,26
25529750.01,8.9,2024-05-30,9.0,8.83,8.94,26348,1.89,0.73,-1.0,-0.09,26
31427616.0,8.91,2024-05-31,8.95,8.75,8.9,32502,2.25,0.9,0.11,0.01,26
32132974.0,8.63,2024-06-03,8.88,8.57,8.88,33854,3.48,0.93,-3.14,-0.28,26
24564006.0,8.78,2024-06-04,8.79,8.59,8.73,25851,2.32,0.71,1.74,0.15,26
18363901.6,8.56,2024-06-05,8.82,8.56,8.81,19398,2.96,0.53,-2.51,-0.22,26
24871019.1,8.39,2024-06-06,8.65,8.38,8.65,26844,3.15,0.74,-1.99,-0.17,26
41251167.0,8.82,2024-06-07,8.86,8.45,8.45,43597,4.89,1.2,5.13,0.43,26
39261970.62,8.71,2024-06-11,8.86,8.58,8.75,41423,3.17,1.14,-1.25,-0.11,26
27076368.97,8.75,2024-06-12,8.8,8.66,8.75,29670,1.61,0.82,0.46,0.04,26
26541365.8,8.84,2024-06-13,8.91,8.74,8.75,28738,1.94,0.79,1.03,0.09,26
18556839.0,8.79,2024-06-14,8.88,8.76,8.8,20165,1.36,0.56,-0.57,-0.05,26
17874769.0,8.67,2024-06-17,8.79,8.64,8.79,19695,1.71,0.54,-1.37,-0.12,26
14147404.0,8.72,2024-06-18,8.75,8.65,8.68,15530,1.15,0.43,0.58,0.05,26
13816229.01,8.69,2024-06-19,8.76,8.67,8.71,15183,1.03,0.42,-0.34,-0.03,26
15867155.57,8.57,2024-06-20,8.71,8.51,8.64,17644,2.3,0.49,-1.38,-0.12,26
9073023.0,8.64,2024-06-21,8.64,8.51,8.51,10086,1.52,0.28,0.82,0.07,26
21867174.02,8.3,2024-06-24,8.68,8.25,8.68,24915,4.98,0.69,-3.94,-0.34,26
18001244.07,8.39,2024-06-25,8.48,8.26,8.34,20484,2.65,0.56,1.08,0.09,26
15899232.0,8.58,2024-06-26,8.58,8.27,8.38,17923,3.69,0.49,2.26,0.19,26
16262356.0,8.37,2024-06-27,8.58,8.32,8.58,18428,3.03,0.51,-2.45,-0.21,26
29390870.0,8.41,2024-06-28,8.51,8.3,8.37,33349,2.51,0.92,0.48,0.04,26
14794850.0,8.43,2024-07-01,8.44,8.26,8.36,16867,2.14,0.47,0.24,0.02,26
19368902.0,8.5,2024-07-02,8.64,8.43,8.43,21698,2.49,0.6,0.83,0.07,26
40136247.0,8.63,2024-07-03,8.92,8.52,8.53,44018,4.71,1.21,1.53,0.13,26
29904164.0,8.4,2024-07-04,8.64,8.33,8.58,33712,3.59,0.93,-2.67,-0.23,26
12145757.0,8.48,2024-07-05,8.48,8.26,8.39,13821,2.62,0.38,0.95,0.08,26
15790037.0,8.28,2024-07-08,8.49,8.21,8.49,18112,3.3,0.5,-2.36,-0.2,26
18020819.5,8.44,2024-07-09,8.46,8.2,8.25,20608,3.14,0.57,1.93,0.16,26
14585027.42,8.43,2024-07-10,8.48,8.38,8.43,16523,1.18,0.46,-0.12,-0.01,26
23590594.11,8.66,2024-07-11,8.67,8.48,8.5,26268,2.25,0.72,2.73,0.23,26
13320091.0,8.63,2024-07-12,8.71,8.58,8.68,14711,1.5,0.41,-0.35,-0.03,26
9354590.0,8.58,2024-07-15,8.63,8.5,8.63,10448,1.51,0.29,-0.58,-0.05,26
14351185.0,8.51,2024-07-16,8.58,8.43,8.58,16124,1.75,0.44,-0.82,-0.07,26
17078021.0,8.44,2024-07-17,8.51,8.38,8.49,19337,1.53,0.53,-0.82,-0.07,26
15457917.0,8.44,2024-07-18,8.45,8.28,8.42,17639,2.01,0.49,0.0,0.0,26
11003876.0,8.43,2024-07-19,8.47,8.36,8.4,12479,1.3,0.34,-0.12,-0.01,26
12962828.78,8.43,2024-07-22,8.45,8.33,8.44,14775,1.42,0.41,0.0,0.0,26
9546104.0,8.3,2024-07-23,8.42,8.28,8.37,10934,1.66,0.3,-1.54,-0.13,26
13416768.0,8.21,2024-07-24,8.3,8.15,8.27,15581,1.81,0.43,-1.08,-0.09,26
8762870.0,8.26,2024-07-25,8.29,8.12,8.22,10170,2.07,0.28,0.61,0.05,26
13709814.0,8.41,2024-07-26,8.41,8.24,8.24,15652,2.06,0.43,1.82,0.15,26
7822334.0,8.37,2024-07-29,8.44,8.35,8.4,8893,1.07,0.25,-0.48,-0.04,26
17714077.0,8.5,2024-07-30,8.62,8.34,8.37,19971,3.35,0.55,1.55,0.13,26
27409855.0,8.7,2024-07-31,8.7,8.49,8.52,30320,2.47,0.84,2.35,0.2,26
19318221.39,8.64,2024-08-01,8.71,8.59,8.7,21343,1.38,0.59,-0.69,-0.06,26
21008701.12,8.56,2024-08-02,8.68,8.51,8.61,23352,1.97,0.64,-0.93,-0.08,26
14796480.97,8.44,2024-08-05,8.63,8.4,8.52,16593,2.69,0.46,-1.4,-0.12,26
13108491.0,8.58,2024-08-06,8.6,8.48,8.48,14664,1.42,0.4,1.66,0.14,26
13285082.09,8.59,2024-08-07,8.64,8.53,8.64,14783,1.28,0.41,0.12,0.01,26
14640745.0,8.64,2024-08-08,8.65,8.49,8.55,16240,1.86,0.45,0.58,0.05,26
15852073.34,8.58,2024-08-09,8.69,8.56,8.67,17584,1.5,0.48,-0.69,-0.06,26
11332080.02,8.51,2024-08-12,8.57,8.46,8.55,12713,1.28,0.35,-0.82,-0.07,26
9449836.4,8.54,2024-08-13,8.57,8.45,8.53,10606,1.41,0.29,0.35,0.03,26
13701788.81,8.49,2024-08-14,8.59,8.45,8.53,15367,1.64,0.42,-0.59,-0.05,26
11645610.0,8.5,2024-08-15,8.57,8.4,8.49,13063,2.0,0.36,0.12,0.01,26
22802696.0,8.49,2024-08-16,8.64,8.44,8.5,25571,2.35,0.71,-0.12,-0.01,26
14211174.81,8.51,2024-08-19,8.55,8.43,8.45,15973,1.41,0.44,0.24,0.02,26
21807831.09,8.34,2024-08-20,8.51,8.26,8.51,24894,2.94,0.69,-2.0,-0.17,26
19943799.17,8.27,2024-08-21,8.42,8.18,8.35,22932,2.88,0.63,-0.84,-0.07,26
47903070.07,8.36,2024-08-22,8.68,8.22,8.3,54201,5.56,1.49,1.09,0.09,26
37543018.92,8.35,2024-08-23,8.48,8.15,8.2,43257,3.95,1.19,-0.12,-0.01,26
16290881.5,8.36,2024-08-26,8.4,8.22,8.31,18678,2.16,0.51,0.12,0.01,26
17754593.0,8.3,2024-08-27,8.36,8.24,8.26,20418,1.44,0.56,-0.72,-0.06,26
19034140.58,8.41,2024-08-28,8.47,8.3,8.32,21638,2.05,0.6,1.33,0.11,26
31666092.96,8.61,2024-08-29,8.61,8.38,8.44,35348,2.73,0.97,2.38,0.2,26
75211671.58,8.77,2024-08-30,8.97,8.64,8.65,82044,3.83,2.26,1.86,0.16,26
47989175.36,8.55,2024-09-02,8.73,8.52,8.69,53365,2.39,1.47,-2.51,-0.22,26
