amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
365621551.62,26.46,2024-01-08,27.57,26.46,26.89,132762,4.09,2.41,-2.43,-0.66,34
362796794.42,26.39,2024-01-09,26.89,26.19,26.57,133360,2.65,2.42,-0.26,-0.07,34
358790526.27,25.98,2024-01-10,26.49,25.54,26.2,134419,3.6,2.44,-1.55,-0.41,34
630828685.33,27.16,2024-01-11,27.36,25.9,25.93,228817,5.62,4.16,4.54,1.18,34
389027437.02,26.52,2024-01-12,27.15,26.5,27.02,141876,2.39,2.58,-2.36,-0.64,34
259085989.81,26.2,2024-01-15,26.64,25.97,26.3,95981,2.53,1.74,-1.21,-0.32,34
387118980.89,25.94,2024-01-16,26.2,25.36,26.15,146629,3.21,2.67,-0.99,-0.26,34
273229749.15,25.29,2024-01-17,26.13,25.25,25.78,103213,3.39,1.88,-2.51,-0.65,34
522474931.93,25.64,2024-01-18,25.67,24.66,24.92,202096,3.99,3.67,1.38,0.35,34
522091143.02,25.82,2024-01-19,26.44,25.38,25.64,196048,4.13,3.56,0.7,0.18,34
529676162.93,24.2,2024-01-22,26.39,23.94,26.17,205257,9.49,3.73,-6.27,-1.62,34
455541461.96,24.93,2024-01-23,25.23,23.99,24.05,178996,5.12,3.25,3.02,0.73,34
440106422.84,24.78,2024-01-24,25.17,23.87,24.97,175229,5.21,3.19,-0.6,-0.15,34
595267202.49,25.95,2024-01-25,26.14,24.12,24.78,227449,8.15,4.13,4.72,1.17,34
448285796.66,25.16,2024-01-26,25.84,25.07,25.76,171762,2.97,3.12,-3.04,-0.79,34
508555598.82,24.71,2024-01-29,26.29,24.59,25.59,194929,6.76,3.54,-1.79,-0.45,34
311120522.23,23.69,2024-01-30,24.83,23.65,24.29,124962,4.78,2.27,-4.13,-1.02,34
515815957.47,22.22,2024-01-31,23.64,22.15,23.58,219694,6.29,3.99,-6.21,-1.47,34
617439648.2,23.09,2024-02-01,23.87,22.0,22.06,258633,8.42,4.7,3.92,0.87,34
528087080.58,21.81,2024-02-02,23.4,21.04,22.98,230012,10.22,4.18,-5.54,-1.28,34
