amount,close,date,high,low,open,volume,振幅,换手率,涨跌幅,涨跌额,股票代码
136528132.05,9.24,2024-01-08,9.37,9.17,9.28,146234,2.15,0.27,-0.86,-0.08,301
115920170.54,9.2,2024-01-09,9.35,9.09,9.22,124482,2.81,0.23,-0.43,-0.04,301
134714521.6,9.3,2024-01-10,9.37,9.16,9.17,143512,2.28,0.26,1.09,0.1,301
136591208.81,9.31,2024-01-11,9.4,9.2,9.27,145565,2.15,0.26,0.11,0.01,301
379948733.59,9.52,2024-01-12,9.76,9.26,9.31,391444,5.37,0.71,2.26,0.21,301
268437423.69,9.45,2024-01-15,9.48,9.18,9.35,284043,3.15,0.52,-0.74,-0.07,301
168355793.46,9.54,2024-01-16,9.54,9.38,9.4,175784,1.69,0.32,0.95,0.09,301
196114348.74,9.48,2024-01-17,9.6,9.42,9.5,203719,1.89,0.37,-0.63,-0.06,301
301942108.7,9.71,2024-01-18,9.73,9.37,9.41,313283,3.8,0.57,2.43,0.23,301
206255707.3,9.72,2024-01-19,9.76,9.59,9.69,210617,1.75,0.38,0.1,0.01,301
278741444.96,9.45,2024-01-22,9.72,9.33,9.66,287630,4.01,0.52,-2.78,-0.27,301
172532903.66,9.57,2024-01-23,9.68,9.27,9.4,179183,4.34,0.33,1.27,0.12,301
275709181.67,9.72,2024-01-24,9.73,9.48,9.61,284653,2.61,0.52,1.57,0.15,301
194215011.4,9.75,2024-01-25,9.78,9.62,9.69,197763,1.65,0.36,0.31,0.03,301
248241908.82,9.95,2024-01-26,10.01,9.68,9.72,249693,3.38,0.45,2.05,0.2,301
169798214.8,9.88,2024-01-29,9.96,9.8,9.92,170344,1.61,0.31,-0.7,-0.07,301
194501015.35,9.9,2024-01-30,9.93,9.72,9.81,195061,2.13,0.35,0.2,0.02,301
226985993.71,9.79,2024-01-31,9.92,9.68,9.8,229607,2.42,0.42,-1.11,-0.11,301
222440765.23,9.68,2024-02-01,9.88,9.52,9.69,226528,3.68,0.41,-1.12,-0.11,301
256325607.55,9.52,2024-02-02,9.71,9.27,9.65,267984,4.55,0.49,-1.65,-0.16,301
263611611.63,9.49,2024-02-05,9.65,9.08,9.33,277134,5.99,0.5,-0.32,-0.03,301
296099964.49,10.05,2024-02-06,10.07,9.39,9.41,297091,7.17,0.54,5.9,0.56,301
265248090.81,10.17,2024-02-07,10.24,9.91,10.05,259785,3.28,0.47,1.19,0.12,301
251020572.4,10.36,2024-02-08,10.45,10.14,10.18,240134,3.05,0.44,1.87,0.19,301
276925418.94,10.6,2024-02-19,10.62,10.27,10.43,261621,3.38,0.48,2.32,0.24,301
228585862.3,10.71,2024-02-20,10.73,10.46,10.55,212894,2.55,0.39,1.04,0.11,301
356309727.02,10.98,2024-02-21,11.19,10.61,10.68,321590,5.42,0.59,2.52,0.27,301
230961165.11,10.87,2024-02-22,11.15,10.75,11.07,210265,3.64,0.38,-1.0,-0.11,301
273779938.97,10.61,2024-02-23,10.98,10.56,10.87,253822,3.86,0.46,-2.39,-0.26,301
174382331.33,10.6,2024-02-26,10.77,10.58,10.61,162182,1.79,0.3,-0.09,-0.01,301
249393154.43,10.58,2024-02-27,10.67,10.48,10.57,234332,1.79,0.43,-0.19,-0.02,301
240032073.08,10.4,2024-02-28,10.8,10.4,10.55,224290,3.78,0.41,-1.7,-0.18,301
266386441.23,10.4,2024-02-29,10.5,10.3,10.36,253351,1.92,0.46,0.0,0.0,301
227718383.13,10.29,2024-03-01,10.48,10.23,10.43,218460,2.4,0.4,-1.06,-0.11,301
169540808.84,10.16,2024-03-04,10.37,10.12,10.29,164348,2.43,0.3,-1.26,-0.13,301
201904367.73,10.28,2024-03-05,10.32,10.11,10.16,195282,2.07,0.36,1.18,0.12,301
249709093.25,10.4,2024-03-06,10.54,10.27,10.29,237455,2.63,0.43,1.17,0.12,301
140462681.4,10.33,2024-03-07,10.48,10.28,10.43,134277,1.92,0.24,-0.67,-0.07,301
179533699.67,10.49,2024-03-08,10.58,10.31,10.33,169717,2.61,0.31,1.55,0.16,301
215472021.52,10.59,2024-03-11,10.67,10.36,10.53,203080,2.96,0.37,0.95,0.1,301
138631490.56,10.51,2024-03-12,10.63,10.46,10.61,130716,1.61,0.24,-0.76,-0.08,301
146273374.34,10.3,2024-03-13,10.51,10.3,10.5,139863,2.0,0.25,-2.0,-0.21,301
162900000.3,10.24,2024-03-14,10.5,10.19,10.32,156332,3.01,0.28,-0.58,-0.06,301
150613644.28,10.33,2024-03-15,10.34,10.05,10.22,146161,2.83,0.27,0.88,0.09,301
122708864.23,10.35,2024-03-18,10.38,10.23,10.32,117931,1.45,0.21,0.19,0.02,301
181048543.6,10.44,2024-03-19,10.51,10.3,10.35,171514,2.03,0.31,0.87,0.09,301
111804668.26,10.38,2024-03-20,10.49,10.3,10.48,106721,1.82,0.19,-0.57,-0.06,301
114229113.05,10.24,2024-03-21,10.39,10.21,10.37,110334,1.73,0.2,-1.35,-0.14,301
159581867.37,9.96,2024-03-22,10.24,9.93,10.18,157638,3.03,0.29,-2.73,-0.28,301
138547790.65,9.82,2024-03-25,10.07,9.81,9.96,138709,2.61,0.25,-1.41,-0.14,301
111015291.0,9.95,2024-03-26,9.95,9.77,9.83,111482,1.83,0.2,1.32,0.13,301
84996864.62,9.73,2024-03-27,9.93,9.73,9.89,85561,2.01,0.16,-2.21,-0.22,301
103901192.8,9.82,2024-03-28,9.9,9.7,9.71,104774,2.06,0.19,0.92,0.09,301
119915462.85,9.98,2024-03-29,10.06,9.78,9.82,118951,2.85,0.22,1.63,0.16,301
162836890.08,10.06,2024-04-01,10.16,10.0,10.01,159782,1.6,0.29,0.8,0.08,301
194176768.05,10.29,2024-04-02,10.32,10.05,10.08,188070,2.68,0.34,2.29,0.23,301
213182574.6,10.4,2024-04-03,10.5,10.24,10.27,203343,2.53,0.37,1.07,0.11,301
188700327.88,10.32,2024-04-08,10.56,10.31,10.42,178953,2.4,0.33,-0.77,-0.08,301
122762036.25,10.43,2024-04-09,10.47,10.27,10.27,116848,1.94,0.21,1.07,0.11,301
143991311.42,10.44,2024-04-10,10.52,10.39,10.45,136309,1.25,0.25,0.1,0.01,301
121658989.0,10.34,2024-04-11,10.48,10.26,10.36,116315,2.11,0.21,-0.96,-0.1,301
129287915.76,10.22,2024-04-12,10.37,10.2,10.32,124505,1.64,0.23,-1.16,-0.12,301
158721838.58,10.24,2024-04-15,10.37,10.11,10.23,153443,2.54,0.28,0.2,0.02,301
146079199.08,10.03,2024-04-16,10.29,9.99,10.24,142728,2.93,0.26,-2.05,-0.21,301
146385273.32,10.35,2024-04-17,10.35,10.02,10.03,141973,3.29,0.26,3.19,0.32,301
124238663.0,10.31,2024-04-18,10.44,10.26,10.38,118817,1.74,0.22,-0.39,-0.04,301
120598004.68,10.28,2024-04-19,10.37,10.23,10.26,115951,1.36,0.21,-0.29,-0.03,301
142337525.84,10.27,2024-04-22,10.44,10.25,10.25,136319,1.85,0.25,-0.1,-0.01,301
199153072.32,9.87,2024-04-23,10.4,9.84,10.33,197591,5.45,0.36,-3.89,-0.4,301
140651866.8,10.06,2024-04-24,10.08,9.68,9.85,140687,4.05,0.26,1.93,0.19,301
128661827.38,10.0,2024-04-25,10.2,9.97,9.99,126317,2.29,0.23,-0.6,-0.06,301
262864819.05,9.79,2024-04-26,9.99,9.49,9.91,268400,5.0,0.49,-2.1,-0.21,301
293340672.67,10.26,2024-04-29,10.31,9.73,9.76,287282,5.92,0.52,4.8,0.47,301
231495557.2,9.82,2024-04-30,10.19,9.8,10.14,231472,3.8,0.42,-4.29,-0.44,301
258932993.95,10.05,2024-05-06,10.15,9.84,9.92,256119,3.16,0.47,2.34,0.23,301
153450945.4,10.01,2024-05-07,10.08,9.91,10.05,152323,1.69,0.28,-0.4,-0.04,301
135813275.0,9.83,2024-05-08,10.03,9.8,9.98,136071,2.3,0.25,-1.8,-0.18,301
150670907.08,9.93,2024-05-09,10.03,9.8,9.8,149836,2.34,0.27,1.02,0.1,301
135814031.16,9.89,2024-05-10,9.98,9.77,9.95,136557,2.11,0.25,-0.4,-0.04,301
110088550.0,9.79,2024-05-13,9.86,9.7,9.83,111411,1.62,0.2,-1.01,-0.1,301
134955139.41,9.68,2024-05-14,9.83,9.66,9.78,137503,1.74,0.25,-1.12,-0.11,301
112333507.37,9.63,2024-05-15,9.74,9.55,9.71,115318,1.96,0.21,-0.52,-0.05,301
98657538.57,9.56,2024-05-16,9.68,9.55,9.61,101553,1.35,0.18,-0.73,-0.07,301
108530715.05,9.69,2024-05-17,9.69,9.5,9.55,112078,1.99,0.2,1.36,0.13,301
145150975.08,9.62,2024-05-20,9.84,9.59,9.69,148117,2.58,0.27,-0.72,-0.07,301
151888515.61,9.4,2024-05-21,9.6,9.36,9.6,159331,2.49,0.29,-2.29,-0.22,301
120973056.18,9.51,2024-05-22,9.54,9.36,9.4,126403,1.91,0.23,1.17,0.11,301
121723810.35,9.28,2024-05-23,9.51,9.25,9.5,129150,2.73,0.23,-2.42,-0.23,301
101892184.0,9.15,2024-05-24,9.29,9.1,9.21,109802,2.05,0.2,-1.4,-0.13,301
135351094.42,9.04,2024-05-27,9.19,8.9,9.19,149036,3.17,0.27,-1.2,-0.11,301
93707949.04,8.88,2024-05-28,9.05,8.87,8.96,103613,1.99,0.19,-1.77,-0.16,301
93050552.35,8.96,2024-05-29,9.07,8.85,8.85,102393,2.48,0.19,0.9,0.08,301
78582047.2,8.95,2024-05-30,9.05,8.91,8.96,86694,1.56,0.16,-0.11,-0.01,301
109589858.6,8.84,2024-05-31,8.98,8.84,8.96,121725,1.56,0.22,-1.23,-0.11,301
129537892.23,8.67,2024-06-03,8.85,8.58,8.8,147545,3.05,0.27,-1.92,-0.17,301
105302792.91,8.75,2024-06-04,8.76,8.52,8.64,120285,2.77,0.22,0.92,0.08,301
84671201.67,8.59,2024-06-05,8.75,8.58,8.73,96879,1.94,0.18,-1.83,-0.16,301
113833987.93,8.45,2024-06-06,8.67,8.38,8.59,132725,3.38,0.24,-1.63,-0.14,301
111959597.43,8.44,2024-06-07,8.59,8.4,8.51,132096,2.25,0.24,-0.12,-0.01,301
81827914.05,8.45,2024-06-11,8.48,8.33,8.42,97428,1.78,0.18,0.12,0.01,301
80578339.97,8.54,2024-06-12,8.56,8.45,8.46,94496,1.3,0.17,1.07,0.09,301
74623349.2,8.4,2024-06-13,8.59,8.38,8.55,88383,2.46,0.16,-1.64,-0.14,301
110624191.64,8.32,2024-06-14,8.38,8.18,8.38,133522,2.38,0.24,-0.95,-0.08,301
93280734.98,8.15,2024-06-17,8.28,8.13,8.25,113868,1.8,0.21,-2.04,-0.17,301
69494724.22,8.22,2024-06-18,8.26,8.11,8.11,84794,1.84,0.15,0.86,0.07,301
63289824.0,8.12,2024-06-19,8.26,8.1,8.22,77697,1.95,0.14,-1.22,-0.1,301
70795402.55,8.0,2024-06-20,8.18,8.0,8.12,87775,2.22,0.16,-1.48,-0.12,301
65968387.14,8.02,2024-06-21,8.06,7.93,8.0,82547,1.63,0.15,0.25,0.02,301
87505828.15,7.88,2024-06-24,8.0,7.78,7.99,110949,2.74,0.2,-1.75,-0.14,301
74241260.6,7.93,2024-06-25,8.02,7.82,7.88,93647,2.54,0.17,0.63,0.05,301
91224075.2,8.12,2024-06-26,8.12,7.8,7.93,114409,4.04,0.21,2.4,0.19,301
70869343.0,7.95,2024-06-27,8.15,7.93,8.1,88614,2.71,0.16,-2.09,-0.17,301
53436182.71,7.97,2024-06-28,8.07,7.93,7.98,66839,1.76,0.12,0.25,0.02,301
97904450.11,7.94,2024-07-01,7.99,7.67,7.86,125134,4.02,0.23,-0.38,-0.03,301
77048377.66,7.96,2024-07-02,8.06,7.93,7.95,96429,1.64,0.18,0.25,0.02,301
48513820.53,7.94,2024-07-03,8.02,7.91,7.96,60926,1.38,0.11,-0.25,-0.02,301
50950982.4,7.82,2024-07-04,7.98,7.8,7.96,64754,2.27,0.12,-1.51,-0.12,301
51191461.06,7.85,2024-07-05,7.87,7.77,7.8,65392,1.28,0.12,0.38,0.03,301
74460614.61,7.61,2024-07-08,7.86,7.57,7.85,97092,3.69,0.18,-3.06,-0.24,301
80093584.03,7.58,2024-07-09,7.65,7.4,7.58,106299,3.29,0.19,-0.39,-0.03,301
63435100.75,7.59,2024-07-10,7.74,7.5,7.56,83108,3.17,0.15,0.13,0.01,301
134830555.68,7.96,2024-07-11,7.98,7.63,7.65,171853,4.61,0.31,4.87,0.37,301
77176910.93,8.02,2024-07-12,8.12,7.96,7.97,96083,2.01,0.17,0.75,0.06,301
59211683.0,7.94,2024-07-15,8.06,7.93,8.03,74293,1.62,0.14,-1.0,-0.08,301
57506242.38,7.95,2024-07-16,7.98,7.88,7.92,72575,1.26,0.13,0.13,0.01,301
136798426.37,8.09,2024-07-17,8.15,7.94,8.03,169703,2.64,0.31,1.76,0.14,301
105678771.32,8.15,2024-07-18,8.19,7.98,8.03,130410,2.6,0.24,0.74,0.06,301
97418807.93,8.25,2024-07-19,8.26,8.04,8.13,118964,2.7,0.22,1.23,0.1,301
76783173.83,8.1,2024-07-22,8.28,8.06,8.25,94131,2.67,0.17,-1.82,-0.15,301
63552366.6,7.91,2024-07-23,8.16,7.91,8.07,78959,3.09,0.14,-2.35,-0.19,301
65949560.02,7.74,2024-07-24,7.93,7.71,7.91,84603,2.78,0.15,-2.15,-0.17,301
78124126.86,7.98,2024-07-25,8.07,7.69,7.71,98543,4.91,0.18,3.1,0.24,301
54885791.8,8.0,2024-07-26,8.04,7.95,7.99,68708,1.13,0.12,0.25,0.02,301
43129241.31,7.88,2024-07-29,8.03,7.87,7.99,54532,2.0,0.1,-1.5,-0.12,301
55323660.56,7.8,2024-07-30,7.88,7.76,7.87,70875,1.52,0.13,-1.02,-0.08,301
107386596.46,7.93,2024-07-31,7.95,7.74,7.78,136119,2.69,0.25,1.67,0.13,301
73193927.91,7.84,2024-08-01,8.01,7.82,7.95,92857,2.4,0.17,-1.13,-0.09,301
54963040.4,7.79,2024-08-02,7.89,7.75,7.8,70154,1.79,0.13,-0.64,-0.05,301
76763889.8,7.72,2024-08-05,7.93,7.7,7.75,98187,2.95,0.18,-0.9,-0.07,301
73962017.19,7.83,2024-08-06,7.96,7.76,7.79,94161,2.59,0.17,1.42,0.11,301
43484589.97,7.77,2024-08-07,7.83,7.71,7.82,56009,1.53,0.1,-0.77,-0.06,301
46025287.28,7.79,2024-08-08,7.84,7.72,7.77,59142,1.54,0.11,0.26,0.02,301
46221333.0,7.67,2024-08-09,7.84,7.67,7.8,59624,2.18,0.11,-1.54,-0.12,301
33039076.36,7.63,2024-08-12,7.69,7.6,7.69,43267,1.17,0.08,-0.52,-0.04,301
49429509.0,7.64,2024-08-13,7.7,7.5,7.6,65085,2.62,0.12,0.13,0.01,301
42338239.0,7.5,2024-08-14,7.67,7.5,7.66,56141,2.23,0.1,-1.83,-0.14,301
46104477.17,7.55,2024-08-15,7.61,7.43,7.49,61190,2.4,0.11,0.67,0.05,301
43838993.46,7.48,2024-08-16,7.61,7.48,7.56,58136,1.72,0.11,-0.93,-0.07,301
41857455.96,7.56,2024-08-19,7.61,7.48,7.49,55307,1.74,0.1,1.07,0.08,301
46478423.5,7.48,2024-08-20,7.6,7.45,7.56,61950,1.98,0.11,-1.06,-0.08,301
59553719.18,7.35,2024-08-21,7.48,7.32,7.44,80494,2.14,0.15,-1.74,-0.13,301
